Station_Name,SAINT JOHN
Station_Number,65
Latitude_Decimal_Degrees,45.251
Longitude_Decimal_Degrees,66.063
Datum,CD
Time_Zone,AST
SLEV=Observed Water Level
Obs_date,SLEV(metres)
1982/11/30,4.502,
1982/12/01,4.239,
1982/12/02,4.15,
1982/12/03,4.272,
1982/12/04,4.346,
1982/12/05,4.401,
1982/12/06,4.613,
1982/12/07,4.445,
1982/12/08,4.371,
1982/12/09,4.341,
1982/12/10,4.436,
1982/12/11,4.507,
1982/12/12,4.271,
1982/12/13,4.408,
1982/12/14,4.254,
1982/12/15,4.247,
1982/12/16,4.406,
1982/12/17,4.268,
1982/12/18,4.453,
1982/12/19,4.526,
1982/12/20,4.691,
1982/12/21,4.515,
1982/12/22,4.433,
1982/12/23,4.306,
1982/12/24,4.348,
1982/12/25,4.346,
1982/12/26,4.397,
1982/12/27,4.217,
1982/12/28,4.4,
1982/12/29,4.268,
1982/12/30,4.18,
1982/12/31,4.145,
1983/01/04,4.294,
1983/01/05,4.458,
1983/01/06,4.512,
1983/01/07,4.653,
1983/01/08,4.448,
1983/01/09,4.181,
1983/01/10,4.23,
1983/01/11,4.424,
1983/01/12,4.45,
1983/01/13,4.367,
1983/01/14,4.239,
1983/01/15,4.289,
1983/01/16,4.543,
1983/01/17,4.447,
1983/01/18,4.386,
1983/01/19,4.34,
1983/01/20,4.233,
1983/01/21,4.272,
1983/01/22,4.293,
1983/01/23,4.351,
1983/01/24,4.511,
1983/01/25,4.349,
1983/01/26,4.244,
1983/01/27,4.09,
1983/01/28,4.12,
1983/01/29,4.232,
1983/01/30,4.22,
1983/01/31,4.328,
1983/02/01,4.308,
1983/02/02,4.375,
1983/02/03,4.654,
1983/02/04,4.617,
1983/02/05,4.447,
1983/02/06,4.366,
1983/02/07,4.423,
1983/02/08,4.591,
1983/02/09,4.441,
1983/02/10,4.31,
1983/02/11,4.154,
1983/02/12,4.311,
1983/02/13,4.291,
1983/02/14,4.283,
1983/02/15,4.366,
1983/02/16,4.35,
1983/02/17,4.364,
1983/02/18,4.437,
1983/02/19,4.459,
1983/02/20,4.425,
1983/02/21,4.568,
1983/02/22,4.47,
1983/02/23,4.549,
1983/02/24,4.508,
1983/02/25,4.413,
1983/02/26,4.271,
1983/02/27,4.216,
1983/02/28,4.161,
1983/03/01,4.23,
1983/03/02,4.428,
1983/03/03,4.415,
1983/03/04,4.33,
1983/03/05,4.316,
1983/03/06,4.406,
1983/03/07,4.387,
1983/03/08,4.476,
1983/03/09,4.489,
1983/03/10,4.456,
1983/03/11,4.46,
1983/03/12,4.508,
1983/03/13,4.548,
1983/03/14,4.455,
1983/03/15,4.41,
1983/03/16,4.364,
1983/03/17,4.361,
1983/03/18,4.333,
1983/03/19,4.49,
1983/03/20,4.657,
1983/03/21,4.636,
1983/03/22,4.823,
1983/03/23,4.719,
1983/03/24,4.61,
1983/03/25,4.463,
1983/03/26,4.392,
1983/03/27,4.267,
1983/03/28,4.383,
1983/03/29,4.335,
1983/03/30,4.234,
1983/03/31,4.309,
1983/04/06,4.487,
1983/04/07,4.447,
1983/04/30,4.334,
1983/05/01,4.551,
1983/05/02,4.615,
1983/05/03,4.774,
1983/05/04,4.814,
1983/05/05,4.761,
1983/05/06,4.646,
1983/05/07,4.556,
1983/05/08,4.621,
1983/05/09,4.655,
1983/05/10,4.55,
1983/05/11,4.453,
1983/05/12,4.458,
1983/05/13,4.445,
1983/05/14,4.443,
1983/05/15,4.51,
1983/05/16,4.565,
1983/05/17,4.575,
1983/05/18,4.587,
1983/05/19,4.531,
1983/05/20,4.592,
1983/05/21,4.536,
1983/05/22,4.506,
1983/05/23,4.477,
1983/05/24,4.46,
1983/05/25,4.397,
1983/05/26,4.39,
1983/05/27,4.374,
1983/05/28,4.452,
1983/05/29,4.454,
1983/05/30,4.497,
1983/05/31,4.65,
1983/06/06,4.647,
1983/06/07,4.578,
1983/06/08,4.513,
1983/06/09,4.349,
1983/06/10,4.245,
1983/06/11,4.293,
1983/06/12,4.287,
1983/06/13,4.316,
1983/06/14,4.379,
1983/06/15,4.453,
1983/06/16,4.483,
1983/06/17,4.595,
1983/06/18,4.595,
1983/06/19,4.56,
1983/06/20,4.536,
1983/06/21,4.417,
1983/06/22,4.365,
1983/06/23,4.416,
1983/06/24,4.432,
1983/06/25,4.418,
1983/06/26,4.385,
1983/06/27,4.432,
1983/06/28,4.418,
1983/06/29,4.47,
1983/06/30,4.433,
1983/07/15,4.576,
1983/07/16,4.684,
1983/07/17,4.678,
1983/08/03,4.533,
1983/08/04,4.514,
1983/08/05,4.44,
1983/08/06,4.385,
1983/08/07,4.359,
1983/08/08,4.345,
1983/08/09,4.304,
1983/08/10,4.312,
1983/08/11,4.343,
1983/08/12,4.451,
1983/08/13,4.552,
1983/08/14,4.498,
1983/08/15,4.525,
1983/08/16,4.531,
1983/08/17,4.457,
1983/08/18,4.478,
1983/08/19,4.454,
1983/08/20,4.501,
1983/08/21,4.404,
1983/08/22,4.394,
1983/08/23,4.374,
1983/08/24,4.246,
1983/08/25,4.241,
1983/08/26,4.291,
1983/08/27,4.398,
1983/08/28,4.42,
1983/08/29,4.429,
1983/08/30,4.456,
1983/08/31,4.508,
1983/12/01,4.573,
1983/12/02,4.384,
1983/12/03,4.405,
1983/12/04,4.454,
1983/12/05,4.497,
1983/12/06,4.542,
1983/12/07,4.94,
1983/12/08,4.43,
1983/12/09,4.449,
1983/12/10,4.516,
1983/12/11,4.283,
1983/12/12,4.483,
1983/12/13,4.571,
1983/12/14,4.66,
1983/12/15,4.628,
1983/12/16,4.527,
1983/12/17,4.335,
1983/12/18,4.251,
1983/12/19,4.287,
1983/12/20,4.249,
1983/12/21,4.076,
1983/12/22,4.457,
1983/12/23,4.58,
1983/12/24,4.573,
1983/12/25,4.704,
1983/12/26,4.521,
1983/12/27,4.497,
1983/12/28,4.563,
1983/12/29,4.661,
1983/12/30,4.37,
1983/12/31,4.307,
1984/01/06,4.584,
1984/01/07,4.536,
1984/01/08,4.522,
1984/01/09,4.334,
1984/01/10,4.385,
1984/01/11,4.344,
1984/01/12,4.282,
1984/01/13,4.216,
1984/01/14,4.308,
1984/01/15,4.319,
1984/01/16,4.252,
1984/01/21,3.871,
1984/01/22,4.13,
1984/01/23,4.133,
1984/01/24,4.44,
1984/01/25,4.493,
1984/01/26,4.306,
1984/01/27,4.275,
1984/01/28,4.32,
1984/01/29,4.25,
1984/01/30,4.395,
1984/01/31,4.333,
1984/02/02,4.269,
1984/02/03,4.23,
1984/02/04,4.41,
1984/02/05,4.441,
1984/02/06,4.454,
1984/02/07,4.453,
1984/02/08,4.35,
1984/02/09,4.288,
1984/02/10,4.333,
1984/02/11,4.303,
1984/02/12,4.351,
1984/02/13,4.221,
1984/02/14,4.268,
1984/02/15,4.124,
1984/02/16,4.148,
1984/02/17,4.273,
1984/02/18,4.221,
1984/02/19,4.377,
1984/02/20,4.502,
1984/02/21,4.531,
1984/02/22,4.485,
1984/02/23,4.495,
1984/02/24,4.583,
1984/02/25,4.552,
1984/02/26,4.493,
1984/02/27,4.31,
1984/02/28,4.355,
1984/02/29,4.677,
1984/04/01,4.301,
1984/04/02,4.399,
1984/04/03,4.304,
1984/04/04,4.318,
1984/04/05,4.402,
1984/04/06,4.566,
1984/04/07,4.651,
1984/04/08,4.526,
1984/04/09,4.502,
1984/04/10,4.64,
1984/04/11,4.634,
1984/04/12,4.479,
1984/04/13,4.441,
1984/04/14,4.415,
1984/04/15,4.28,
1984/04/16,4.395,
1984/04/17,4.504,
1984/04/18,4.445,
1984/04/19,4.53,
1984/04/20,4.619,
1984/04/21,4.601,
1984/04/22,4.623,
1984/04/23,4.708,
1984/04/24,4.731,
1984/04/25,4.805,
1984/04/26,4.661,
1984/04/27,4.611,
1984/04/28,4.554,
1984/04/29,4.533,
1984/04/30,4.519,
1984/05/04,4.526,
1984/05/05,4.758,
1984/05/06,4.641,
1984/05/07,4.707,
1984/05/08,4.77,
1984/05/09,4.892,
1984/05/10,4.727,
1984/05/11,4.565,
1984/05/12,4.518,
1984/05/13,4.476,
1984/05/14,4.472,
1984/05/15,4.408,
1984/05/16,4.447,
1984/05/17,4.468,
1984/05/20,4.713,
1984/05/21,4.627,
1984/05/22,4.582,
1984/05/23,4.667,
1984/05/24,4.617,
1984/05/25,4.518,
1984/05/26,4.566,
1984/05/27,4.426,
1984/05/28,4.397,
1984/05/29,4.314,
1984/05/30,4.39,
1984/05/31,4.402,
1984/06/08,4.781,
1984/06/09,4.627,
1984/06/10,4.492,
1984/06/11,4.467,
1984/06/12,4.319,
1984/06/13,4.349,
1984/06/14,4.426,
1984/06/15,4.44,
1984/06/16,4.45,
1984/06/17,4.455,
1984/06/18,4.527,
1984/06/19,4.682,
1984/06/20,4.601,
1984/06/21,4.61,
1984/06/22,4.606,
1984/06/23,4.535,
1984/06/24,4.488,
1984/06/27,4.373,
1984/07/04,4.469,
1984/07/05,4.5,
1984/07/06,4.467,
1984/07/07,4.45,
1984/07/08,4.411,
1984/07/09,4.374,
1984/07/10,4.296,
1984/07/11,4.298,
1984/07/12,4.397,
1984/07/13,4.313,
1984/07/14,4.308,
1984/07/15,4.325,
1984/07/16,4.451,
1984/07/17,4.46,
1984/07/18,4.504,
1984/07/19,4.49,
1984/07/20,4.454,
1984/07/21,4.46,
1984/07/22,4.41,
1984/07/23,4.466,
1984/07/24,4.475,
1984/07/25,4.438,
1984/07/26,4.315,
1984/07/27,4.246,
1984/07/28,4.203,
1984/07/29,4.144,
1984/07/30,4.13,
1984/07/31,4.239,
1984/08/02,4.35,
1984/08/03,4.414,
1984/08/04,4.44,
1984/08/05,4.456,
1984/08/06,4.438,
1984/08/07,4.405,
1984/08/08,4.335,
1984/08/09,4.248,
1984/08/10,4.181,
1984/08/11,4.207,
1984/08/12,4.178,
1984/08/13,4.175,
1984/08/14,4.227,
1984/08/15,4.306,
1984/08/16,4.351,
1984/08/17,4.415,
1984/08/18,4.465,
1984/08/19,4.485,
1984/08/20,4.492,
1984/08/21,4.425,
1984/08/22,4.393,
1984/08/23,4.4,
1984/08/24,4.331,
1984/08/25,4.211,
1984/08/26,4.153,
1984/08/27,4.103,
1984/08/28,4.132,
1984/08/29,4.2,
1984/08/30,4.264,
1984/08/31,4.428,
1984/10/01,4.612,
1984/10/02,4.599,
1984/10/03,4.559,
1984/10/04,4.421,
1984/10/05,4.239,
1984/10/06,4.131,
1984/10/07,4.168,
1984/10/08,4.142,
1984/10/09,4.163,
1984/10/10,4.165,
1984/10/11,4.179,
1984/10/12,4.189,
1984/10/13,4.278,
1984/10/14,4.333,
1984/10/15,4.439,
1984/10/16,4.48,
1984/10/17,4.49,
1984/10/18,4.608,
1984/10/19,4.602,
1984/10/20,4.495,
1984/10/21,4.359,
1984/10/22,4.285,
1984/10/23,4.158,
1984/10/24,4.145,
1984/10/25,4.123,
1984/10/26,4.185,
1984/11/01,4.31,
1984/11/02,4.402,
1984/11/03,4.149,
1984/11/04,4.278,
1984/11/05,4.355,
1984/11/06,4.354,
1984/11/07,4.256,
1984/11/08,4.225,
1984/11/09,4.245,
1984/11/10,4.339,
1984/11/11,4.413,
1984/11/12,4.509,
1984/11/13,4.597,
1984/11/14,4.507,
1984/11/15,4.463,
1984/11/16,4.651,
1984/11/17,4.56,
1984/11/18,4.445,
1984/11/19,4.386,
1984/11/20,4.261,
1984/11/21,4.173,
1984/11/22,4.142,
1984/11/23,4.203,
1984/11/24,4.21,
1984/11/25,4.281,
1984/11/26,4.286,
1984/11/27,4.32,
1984/11/28,4.384,
1984/11/29,4.51,
1984/11/30,4.529,
1984/12/01,4.45,
1984/12/02,4.333,
1984/12/05,4.087,
1984/12/06,4.394,
1984/12/07,4.242,
1984/12/08,4.203,
1984/12/09,4.179,
1984/12/10,4.215,
1984/12/11,4.27,
1984/12/12,4.394,
1984/12/13,4.44,
1984/12/14,4.214,
1984/12/15,4.327,
1984/12/16,4.339,
1984/12/17,4.363,
1984/12/18,4.334,
1984/12/19,4.276,
1984/12/20,4.263,
1984/12/21,4.071,
1984/12/22,4.363,
1984/12/23,4.134,
1984/12/24,4.289,
1984/12/25,4.275,
1984/12/26,3.992,
1984/12/27,4.113,
1984/12/28,4.385,
1984/12/29,4.508,
1984/12/30,4.423,
1984/12/31,4.642,
1985/01/30,4.405,
1985/01/31,4.375,
1985/02/06,4.184,
1985/02/07,4.31,
1985/02/08,4.374,
1985/02/09,4.513,
1985/02/10,4.496,
1985/02/11,4.478,
1985/02/12,4.568,
1985/02/13,4.758,
1985/02/15,4.46,
1985/02/16,4.409,
1985/02/17,4.276,
1985/02/18,4.198,
1985/02/19,4.254,
1985/02/20,4.178,
1985/02/21,4.097,
1985/02/22,4.1,
1985/02/23,4.013,
1985/02/24,4.172,
1985/02/25,4.143,
1985/02/26,4.206,
1985/02/27,4.276,
1985/02/28,4.134,
1985/03/01,4.324,
1985/03/02,4.268,
1985/03/13,4.647,
1985/03/14,4.62,
1985/03/15,4.541,
1985/03/16,4.277,
1985/03/17,4.337,
1985/03/18,4.394,
1985/03/19,4.39,
1985/03/20,4.395,
1985/03/21,4.165,
1985/03/22,4.123,
1985/03/23,4.302,
1985/03/24,4.372,
1985/03/25,4.424,
1985/03/26,4.399,
1985/03/27,4.478,
1985/03/28,4.555,
1985/03/29,4.562,
1985/03/30,4.53,
1985/03/31,4.421,
1985/04/01,4.524,
1985/04/02,4.578,
1985/04/03,4.443,
1985/04/04,4.4,
1985/04/05,4.256,
1985/04/06,4.41,
1985/04/07,4.35,
1985/04/08,4.375,
1985/04/09,4.448,
1985/04/10,4.463,
1985/04/11,4.515,
1985/04/12,4.461,
1985/04/13,4.325,
1985/04/14,4.371,
1985/04/18,4.208,
1985/04/19,4.367,
1985/04/20,4.349,
1985/04/21,4.36,
1985/04/22,4.417,
1985/04/23,4.388,
1985/04/24,4.484,
1985/04/25,4.57,
1985/04/26,4.649,
1985/04/27,4.617,
1985/04/28,4.646,
1985/04/29,4.598,
1985/04/30,4.587,
1985/05/01,4.553,
1985/05/02,4.41,
1985/05/05,4.297,
1985/05/06,4.387,
1985/05/07,4.51,
1985/05/08,4.549,
1985/05/09,4.54,
1985/05/10,4.618,
1985/05/11,4.585,
1985/05/12,4.58,
1985/05/13,4.596,
1985/05/14,4.57,
1985/05/15,4.461,
1985/05/16,4.512,
1985/05/17,4.598,
1985/05/18,4.691,
1985/05/19,4.577,
1985/05/20,4.453,
1985/05/21,4.434,
1985/05/22,4.48,
1985/05/23,4.504,
1985/05/24,4.56,
1985/05/25,4.618,
1985/05/26,4.64,
1985/05/27,4.656,
1985/05/28,4.662,
1985/05/29,4.588,
1985/05/30,4.536,
1985/05/31,4.473,
1985/06/01,4.469,
1985/06/02,4.332,
1985/06/03,4.282,
1985/06/04,4.277,
1985/06/05,4.259,
1985/06/06,4.418,
1985/06/07,4.511,
1985/06/08,4.595,
1985/06/09,4.628,
1985/06/10,4.681,
1985/06/11,4.585,
1985/06/12,4.538,
1985/06/13,4.591,
1985/06/14,4.488,
1985/06/15,4.408,
1985/06/16,4.339,
1985/06/17,4.392,
1985/06/18,4.393,
1985/06/19,4.452,
1985/06/20,4.425,
1985/06/21,4.392,
1985/06/22,4.362,
1985/06/23,4.404,
1985/06/24,4.492,
1985/06/25,4.565,
1985/06/26,4.586,
1985/06/27,4.573,
1985/06/28,4.483,
1985/06/29,4.416,
1985/06/30,4.318,
1985/07/01,4.242,
1985/07/02,4.248,
1985/07/03,4.31,
1985/07/04,4.381,
1985/07/05,4.382,
1985/07/06,4.43,
1985/07/07,4.498,
1985/07/08,4.545,
1985/07/09,4.538,
1985/07/10,4.546,
1985/07/11,4.477,
1985/07/12,4.423,
1985/07/13,4.372,
1985/07/14,4.343,
1985/07/15,4.323,
1985/07/16,4.325,
1985/07/17,4.253,
1985/07/18,4.26,
1985/07/19,4.251,
1985/07/20,4.323,
1985/07/21,4.376,
1985/07/22,4.439,
1985/07/23,4.436,
1985/07/24,4.388,
1985/07/25,4.387,
1985/07/26,4.433,
1985/07/27,4.398,
1985/07/28,4.274,
1985/07/29,4.191,
1985/07/30,4.163,
1985/07/31,4.124,
1985/08/01,4.15,
1985/08/02,4.241,
1985/08/03,4.199,
1985/08/04,4.263,
1985/08/05,4.287,
1985/08/06,4.298,
1985/08/07,4.378,
1985/08/08,4.501,
1985/08/09,4.523,
1985/08/10,4.505,
1985/08/11,4.48,
1985/08/12,4.453,
1985/08/13,4.388,
1985/08/14,4.348,
1985/08/15,4.359,
1985/08/16,4.362,
1985/08/17,4.328,
1985/08/18,4.267,
1985/08/19,4.333,
1985/08/20,4.442,
1985/08/21,4.495,
1985/08/22,4.559,
1985/08/23,4.598,
1985/08/24,4.527,
1985/08/25,4.446,
1985/08/26,4.358,
1985/08/27,4.366,
1985/08/28,4.356,
1985/08/29,4.274,
1985/08/30,4.269,
1985/08/31,4.286,
1985/09/01,4.41,
1985/09/02,4.368,
1985/09/03,4.406,
1985/09/04,4.487,
1985/09/05,4.513,
1985/09/06,4.505,
1985/09/07,4.506,
1985/09/08,4.504,
1985/09/09,4.484,
1985/09/10,4.467,
1985/09/21,4.47,
1985/09/22,4.442,
1985/09/23,4.412,
1985/09/24,4.361,
1985/09/25,4.36,
1985/09/26,4.249,
1985/09/27,4.361,
1985/09/28,4.3,
1985/09/29,4.195,
1985/09/30,4.275,
1985/10/01,4.259,
1985/10/02,4.368,
1985/10/03,4.325,
1985/10/04,4.403,
1985/10/05,4.516,
1985/10/06,4.54,
1985/10/07,4.47,
1985/10/08,4.392,
1985/10/09,4.387,
1985/10/10,4.398,
1985/10/18,4.296,
1985/10/19,4.407,
1985/10/20,4.416,
1985/10/21,4.437,
1985/10/22,4.382,
1985/10/23,4.302,
1985/10/24,4.24,
1985/10/25,4.308,
1985/10/26,4.195,
1985/10/27,4.328,
1985/10/28,4.212,
1985/10/29,4.187,
1985/10/30,4.325,
1985/10/31,4.288,
1985/11/01,4.354,
1985/11/02,4.473,
1985/11/03,4.396,
1985/11/04,4.46,
1985/11/05,4.524,
1985/11/06,4.592,
1985/11/07,4.722,
1985/11/08,4.56,
1985/11/18,4.372,
1985/11/19,4.486,
1985/11/20,4.547,
1985/11/21,4.405,
1985/11/22,4.337,
1985/11/29,4.344,
1985/11/30,4.349,
1985/12/01,4.758,
1985/12/02,5.109,
1985/12/03,4.683,
1985/12/04,4.348,
1985/12/05,4.505,
1985/12/06,4.564,
1985/12/07,4.563,
1985/12/08,4.494,
1985/12/09,4.384,
1985/12/10,4.287,
1985/12/11,4.344,
1985/12/12,4.39,
1985/12/13,4.383,
1985/12/14,4.575,
1985/12/15,4.344,
1985/12/16,4.47,
1985/12/17,4.53,
1985/12/18,4.579,
1985/12/19,4.293,
1985/12/20,4.321,
1985/12/21,4.461,
1985/12/22,4.448,
1985/12/23,4.562,
1985/12/24,4.489,
1985/12/25,4.543,
1985/12/26,4.478,
1985/12/27,4.538,
1985/12/28,4.485,
1985/12/29,4.488,
1985/12/30,4.404,
1985/12/31,4.509,
1986/01/01,4.486,
1986/01/02,4.395,
1986/02/02,4.678,
1986/02/03,4.694,
1986/02/04,4.36,
1986/02/05,4.532,
1986/02/06,4.326,
1986/02/07,4.24,
1986/02/08,4.292,
1986/02/09,4.224,
1986/02/10,4.273,
1986/02/11,4.414,
1986/02/12,4.49,
1986/02/13,4.461,
1986/02/14,4.522,
1986/02/15,4.584,
1986/02/16,4.566,
1986/02/17,4.44,
1986/02/18,4.52,
1986/02/19,4.603,
1986/02/20,4.49,
1986/02/21,4.456,
1986/02/22,4.326,
1986/02/23,4.428,
1986/02/24,4.423,
1986/02/25,4.445,
1986/02/26,4.559,
1986/02/27,4.45,
1986/02/28,4.496,
1986/03/01,4.439,
1986/03/02,4.538,
1986/03/03,4.53,
1986/03/04,4.486,
1986/03/05,4.495,
1986/03/06,4.428,
1986/03/07,4.45,
1986/03/08,4.188,
1986/03/09,4.17,
1986/03/10,4.208,
1986/03/11,4.4,
1986/03/12,4.136,
1986/03/13,4.225,
1986/03/14,4.304,
1986/03/15,4.421,
1986/03/16,4.462,
1986/03/17,4.423,
1986/03/18,4.39,
1986/03/19,4.588,
1986/03/20,4.434,
1986/03/21,4.301,
1986/03/22,4.268,
1986/03/23,4.275,
1986/03/24,4.257,
1986/03/25,4.088,
1986/03/26,4.191,
1986/03/27,4.138,
1986/03/28,4.235,
1986/03/29,4.289,
1986/03/30,4.361,
1986/03/31,4.47,
1986/04/01,4.444,
1986/04/02,4.6,
1986/04/03,4.497,
1986/04/04,4.456,
1986/04/05,4.365,
1986/04/06,4.335,
1986/04/07,4.453,
1986/04/08,4.585,
1986/04/09,4.707,
1986/04/10,4.721,
1986/04/11,4.662,
1986/04/12,4.662,
1986/04/13,4.594,
1986/04/14,4.55,
1986/04/15,4.577,
1986/04/16,4.641,
1986/04/17,4.625,
1986/04/18,4.625,
1986/04/19,4.655,
1986/04/20,4.615,
1986/04/21,4.549,
1986/04/22,4.54,
1986/04/23,4.403,
1986/04/24,4.353,
1986/04/25,4.369,
1986/04/26,4.378,
1986/04/27,4.441,
1986/04/28,4.49,
1986/04/29,4.572,
1986/04/30,4.632,
1986/05/01,4.665,
1986/05/02,4.724,
1986/05/03,4.527,
1986/05/04,4.43,
1986/05/05,4.413,
1986/05/06,4.365,
1986/05/07,4.354,
1986/05/08,4.332,
1986/05/09,4.315,
1986/05/10,4.341,
1986/05/11,4.47,
1986/05/12,4.573,
1986/05/13,4.492,
1986/05/14,4.365,
1986/05/15,4.32,
1986/05/16,4.37,
1986/05/17,4.408,
1986/05/18,4.402,
1986/05/19,4.365,
1986/05/20,4.253,
1986/05/21,4.228,
1986/05/22,4.258,
1986/05/23,4.25,
1986/05/24,4.244,
1986/05/25,4.233,
1986/05/26,4.345,
1986/05/27,4.408,
1986/05/28,4.551,
1986/05/29,4.614,
1986/05/30,4.665,
1986/05/31,4.608,
1986/06/01,4.597,
1986/06/04,4.427,
1986/06/05,4.374,
1986/06/06,4.378,
1986/06/07,4.345,
1986/06/08,4.483,
1986/06/09,4.445,
1986/06/10,4.424,
1986/06/11,4.463,
1986/06/12,4.484,
1986/06/13,4.51,
1986/06/14,4.531,
1986/06/15,4.545,
1986/06/16,4.562,
1986/06/17,4.64,
1986/06/18,4.521,
1986/06/19,4.459,
1986/06/20,4.325,
1986/06/21,4.269,
1986/06/22,4.292,
1986/06/23,4.342,
1986/06/24,4.363,
1986/06/25,4.455,
1986/06/26,4.485,
1986/06/27,4.51,
1986/06/28,4.633,
1986/06/29,4.7,
1986/06/30,4.663,
1986/07/01,4.55,
1986/07/02,4.492,
1986/07/03,4.548,
1986/07/04,4.445,
1986/07/05,4.379,
1986/07/06,4.371,
1986/07/07,4.37,
1986/07/08,4.453,
1986/07/09,4.518,
1986/07/10,4.513,
1986/07/11,4.495,
1986/07/12,4.495,
1986/07/13,4.517,
1986/07/14,4.546,
1986/07/15,4.576,
1986/07/16,4.529,
1986/07/17,4.499,
1986/07/18,4.491,
1986/07/20,4.337,
1986/07/21,4.313,
1986/07/22,4.137,
1986/07/23,4.221,
1986/07/24,4.308,
1986/07/26,4.413,
1986/07/27,4.439,
1986/07/28,4.546,
1986/07/29,4.558,
1986/07/30,4.47,
1986/07/31,4.491,
1986/08/01,4.505,
1986/08/02,4.458,
1986/08/03,4.369,
1986/08/04,4.317,
1986/08/05,4.306,
1986/08/06,4.316,
1986/08/07,4.324,
1986/08/08,4.4,
1986/08/09,4.478,
1986/08/10,4.487,
1986/08/11,4.545,
1986/08/12,4.537,
1986/08/13,4.479,
1986/08/14,4.529,
1986/08/15,4.536,
1986/08/16,4.485,
1986/08/17,4.414,
1986/08/18,4.316,
1986/08/19,4.342,
1986/08/20,4.321,
1986/08/21,4.3,
1986/08/22,4.395,
1986/08/23,4.468,
1986/08/24,4.658,
1986/08/25,4.646,
1986/08/26,4.571,
1986/08/27,4.682,
1986/08/28,4.611,
1986/08/29,4.54,
1986/08/30,4.469,
1986/08/31,4.389,
1986/09/01,4.381,
1986/09/02,4.358,
1986/09/03,4.29,
1986/09/04,4.295,
1986/09/05,4.367,
1986/09/06,4.437,
1986/09/07,4.448,
1986/09/08,4.444,
1986/09/09,4.455,
1986/09/10,4.463,
1986/09/11,4.61,
1986/09/12,4.66,
1986/09/13,4.582,
1986/09/14,4.417,
1986/09/15,4.338,
1986/09/16,4.217,
1986/09/17,4.255,
1986/09/18,4.267,
1986/09/19,4.316,
1986/09/20,4.344,
1986/09/21,4.403,
1986/09/22,4.408,
1986/09/23,4.52,
1986/09/24,4.626,
1986/09/25,4.628,
1986/09/26,4.618,
1986/09/27,4.5,
1986/09/28,4.532,
1986/09/29,4.481,
1986/09/30,4.513,
1986/10/01,4.491,
1986/10/02,4.42,
1986/10/03,4.399,
1986/10/04,4.457,
1986/10/05,4.486,
1986/10/06,4.497,
1986/10/07,4.465,
1986/10/08,4.546,
1986/10/09,4.538,
1986/10/10,4.553,
1986/10/11,4.531,
1986/10/12,4.46,
